analysis,shift,interval,k,env_steps,e_total,drift_over_spread,shift_over_spread,natural_spread,bias_fraction,bias_norm,bias_cos_adjacent_k,bias_cos_to_final_k,participation_ratio,top10_dim_share,pred_norm,true_norm,norm_ratio
drift_structure,geometry,1,1,5,0.08171398192644119,0.09818333387374878,,0.8322591781616211,0.01577785238623619,0.49753397703170776,nan,0.6790028214454651,178.6397247314453,0.09196438640356064,12.589285850524902,12.733786582946777,0.9886521697044373
drift_structure,geometry,1,2,10,0.08096332103013992,0.09917932748794556,,0.8163326382637024,0.012944028712809086,0.44856923818588257,0.5027270317077637,0.6090027093887329,174.68284606933594,0.09559658169746399,12.599957466125488,12.622745513916016,0.998194694519043
drift_structure,geometry,1,3,15,0.06032393500208855,0.07460317015647888,,0.8085975050926208,0.01669188402593136,0.43969154357910156,0.6242154836654663,0.7001487612724304,177.19766235351562,0.0911165401339531,12.439126968383789,12.583008766174316,0.9885653853416443
drift_structure,geometry,1,4,20,0.08660749346017838,0.1088768020272255,,0.7954632639884949,0.012292019091546535,0.45210570096969604,0.7399430274963379,0.6191896200180054,174.42539978027344,0.09666737169027328,12.394902229309082,12.500287055969238,0.9915693998336792
drift_structure,geometry,1,5,25,0.08057896047830582,0.10178165137767792,,0.7916845679283142,0.015112480148673058,0.48353657126426697,0.6001201868057251,0.7283312082290649,178.0564727783203,0.08837495744228363,12.459064483642578,12.484457015991211,0.9979660511016846
drift_structure,geometry,1,6,30,0.07696878165006638,0.09659318625926971,,0.7968344688415527,0.01671062596142292,0.49694037437438965,0.7543495297431946,0.789890468120575,182.1764678955078,0.08293115347623825,12.448253631591797,12.510296821594238,0.9950406551361084
drift_structure,geometry,1,7,35,0.0664500817656517,0.08212237805128098,,0.8091592788696289,0.01602194271981716,0.45212236046791077,0.7411805391311646,0.7878301739692688,179.11761474609375,0.08964914828538895,12.521149635314941,12.61204719543457,0.9927927851676941
drift_structure,geometry,1,8,40,0.0651068165898323,0.07981432974338531,,0.8157284259796143,0.01664002053439617,0.45607975125312805,0.743179976940155,0.7157184481620789,182.30091857910156,0.08124097436666489,12.645739555358887,12.682378768920898,0.9971110224723816
drift_structure,geometry,1,9,45,0.06734878569841385,0.0823160782456398,,0.8181729316711426,0.01734020933508873,0.47352471947669983,0.7074127793312073,0.8054924607276917,179.97195434570312,0.08560106158256531,12.678247451782227,12.737156867980957,0.9953749775886536
drift_structure,geometry,1,10,50,0.06379703432321548,0.07885155081748962,,0.8090777397155762,0.017333250492811203,0.46077707409858704,0.8054924607276917,0.9999999403953552,179.5732421875,0.08599045127630234,12.67940902709961,12.714656829833984,0.9972277879714966
drift_structure,geometry,2,0,0,0.0,0.0,,0.8304028511047363,nan,0.0,nan,nan,inf,nan,12.721571922302246,12.721571922302246,1.0
drift_structure,geometry,2,1,5,0.0817139521241188,0.0981832966208458,,0.8322591781616211,0.01577792502939701,0.4975350499153137,nan,0.5928390026092529,178.63970947265625,0.09196439385414124,12.589290618896484,12.733786582946777,0.9886525273323059
drift_structure,geometry,2,2,10,0.14528711140155792,0.1779753863811493,,0.8163326382637024,0.014452151954174042,0.6349366903305054,0.8308396339416504,0.5881222486495972,181.49945068359375,0.08235481381416321,12.661307334899902,12.622745513916016,1.0030549764633179
drift_structure,geometry,2,3,15,0.060323845595121384,0.07460305839776993,,0.8085975050926208,0.016692068427801132,0.4396936595439911,0.6610187888145447,0.603907585144043,177.19761657714844,0.09111664444208145,12.439125061035156,12.583008766174316,0.9885652661323547
drift_structure,geometry,2,4,20,0.14175428450107574,0.17820343375205994,,0.7954632639884949,0.014463016763329506,0.6274052858352661,0.8715949654579163,0.5777034163475037,181.0298309326172,0.0845140665769577,12.459177017211914,12.500287055969238,0.996711254119873
drift_structure,geometry,2,5,25,0.08057883381843567,0.10178148746490479,,0.7916845679283142,0.015112597495317459,0.48353806138038635,0.5840470194816589,0.7147729396820068,178.05633544921875,0.08837524801492691,12.459063529968262,12.484457015991211,0.9979659914970398
drift_structure,geometry,2,6,30,0.15555673837661743,0.19521838426589966,,0.7968344688415527,0.016891567036509514,0.71028071641922,0.9059398174285889,0.7871301770210266,181.10122680664062,0.08231702446937561,12.611529350280762,12.510296821594238,1.008091926574707
drift_structure,geometry,2,7,35,0.06644997000694275,0.08212223649024963,,0.8091592788696289,0.016022037714719772,0.4521232843399048,0.7288253307342529,0.7519267201423645,179.11752319335938,0.08964933454990387,12.521145820617676,12.61204719543457,0.9927924871444702
drift_structure,geometry,2,8,40,0.12938974797725677,0.15861865878105164,,0.8157284259796143,0.018450502306222916,0.6770249009132385,0.8975080847740173,0.7027393579483032,183.32505798339844,0.07998157292604446,12.751051902770996,12.682378768920898,1.0054148435592651
drift_structure,geometry,2,9,45,0.06734873354434967,0.08231601119041443,,0.8181729316711426,0.01734021306037903,0.4735246002674103,0.7163388133049011,0.9182095527648926,179.971923828125,0.08560112863779068,12.678244590759277,12.737156867980957,0.9953747987747192
drift_structure,geometry,2,10,50,0.1335536390542984,0.16506898403167725,,0.8090777397155762,0.020229343324899673,0.7202269434928894,0.9182095527648926,1.0,181.660400390625,0.0783478245139122,12.838584899902344,12.714656829833984,1.0097469091415405
drift_structure,geometry,3,0,0,0.0,0.0,,0.8304028511047363,nan,0.0,nan,nan,inf,nan,12.721571922302246,12.721571922302246,1.0
drift_structure,geometry,3,1,5,0.0817139521241188,0.0981832966208458,,0.8322591781616211,0.01577792316675186,0.49753502011299133,nan,0.6790032386779785,178.63970947265625,0.09196438640356064,12.589290618896484,12.733786582946777,0.9886525273323059
drift_structure,geometry,3,2,10,0.14528711140155792,0.1779753863811493,,0.8163326382637024,0.014452151022851467,0.6349366307258606,0.8308395147323608,0.6520101428031921,181.49945068359375,0.0823548287153244,12.661306381225586,12.622745513916016,1.0030548572540283
drift_structure,geometry,3,3,15,0.2245602011680603,0.27771568298339844,,0.8085975050926208,0.013951276428997517,0.7755753397941589,0.9195330142974854,0.5787085294723511,182.37892150878906,0.08111879229545593,12.728943824768066,12.583008766174316,1.011597752571106
drift_structure,geometry,3,4,20,0.08660756796598434,0.10887689143419266,,0.7954632639884949,0.012291938997805119,0.4521044194698334,0.4477512836456299,0.6191911697387695,174.4254150390625,0.09666736423969269,12.394903182983398,12.500287055969238,0.991569459438324
drift_structure,geometry,3,5,25,0.14331717789173126,0.18102812767028809,,0.7916845679283142,0.014860169030725956,0.6394574046134949,0.8554622530937195,0.6646686792373657,181.72621154785156,0.0789676383137703,12.532283782958984,12.484457015991211,1.003830909729004
drift_structure,geometry,3,6,30,0.22008682787418365,0.27620142698287964,,0.7968344688415527,0.015017945319414139,0.7966231107711792,0.921276867389679,0.6725072860717773,183.8802032470703,0.07424544543027878,12.711451530456543,12.510296821594238,1.0160791873931885
drift_structure,geometry,3,7,35,0.06644996255636215,0.08212222903966904,,0.8091592788696289,0.01602203957736492,0.4521232843399048,0.6668726205825806,0.7878295183181763,179.11749267578125,0.08964934200048447,12.521145820617676,12.61204719543457,0.9927924871444702
drift_structure,geometry,3,8,40,0.12938974797725677,0.15861865878105164,,0.8157284259796143,0.018450502306222916,0.6770249009132385,0.8975080847740173,0.7206137180328369,183.3250732421875,0.07998155802488327,12.751051902770996,12.682378768920898,1.0054148435592651
drift_structure,geometry,3,9,45,0.18865279853343964,0.23057815432548523,,0.8181729316711426,0.019489262253046036,0.8401947021484375,0.9337290525436401,0.7043957710266113,183.2741241455078,0.07623902708292007,12.938765525817871,12.737156867980957,1.0158283710479736
drift_structure,geometry,3,10,50,0.06379703432321548,0.07885155081748962,,0.8090777397155762,0.017333250492811203,0.46077707409858704,0.7043957710266113,0.9999999403953552,179.5732421875,0.08599045127630234,12.67940902709961,12.714656829833984,0.9972277879714966
drift_structure,geometry,5,0,0,0.0,0.0,,0.8304028511047363,nan,0.0,nan,nan,inf,nan,12.721571922302246,12.721571922302246,1.0
drift_structure,geometry,5,1,5,0.0817139521241188,0.0981832966208458,,0.8322591781616211,0.01577792689204216,0.4975350499153137,nan,0.41751059889793396,178.63970947265625,0.09196439385414124,12.589288711547852,12.733786582946777,0.9886524081230164
drift_structure,geometry,5,2,10,0.14528711140155792,0.1779753863811493,,0.8163326382637024,0.014452151954174042,0.6349366903305054,0.8308394551277161,0.4795773923397064,181.49945068359375,0.0823548287153244,12.661306381225586,12.622745513916016,1.0030548572540283
drift_structure,geometry,5,3,15,0.2245601862668991,0.27771565318107605,,0.8085975050926208,0.013951275497674942,0.7755752205848694,0.9195330142974854,0.4406891465187073,182.37889099121094,0.08111879229545593,12.728943824768066,12.583008766174316,1.011597752571106
drift_structure,geometry,5,4,20,0.309786319732666,0.3894414007663727,,0.7954632639884949,0.011759871616959572,0.8363403081893921,0.9153751730918884,0.43933990597724915,183.4280548095703,0.07675942778587341,12.764626502990723,12.500287055969238,1.0211466550827026
drift_structure,geometry,5,5,25,0.3687937259674072,0.4658341705799103,,0.7916845679283142,0.01134165097028017,0.8961496353149414,0.9337670803070068,0.5233226418495178,183.7655792236328,0.07419615238904953,12.861218452453613,12.484457015991211,1.030178427696228
drift_structure,geometry,5,6,30,0.0769682228565216,0.0965924859046936,,0.7968344688415527,0.01671062782406807,0.4969386160373688,0.5273048281669617,0.6631609201431274,182.17652893066406,0.08293118327856064,12.44825553894043,12.510296821594238,0.995040774345398
drift_structure,geometry,5,7,35,0.14536093175411224,0.1796443909406662,,0.8091592788696289,0.01677699387073517,0.6842763423919678,0.8711250424385071,0.8052405118942261,185.15733337402344,0.07319597899913788,12.683708190917969,12.61204719543457,1.0056819915771484
drift_structure,geometry,5,8,40,0.21726281940937042,0.2663421034812927,,0.8157284259796143,0.016739102080464363,0.8356211185455322,0.9296208620071411,0.8458836078643799,185.0999755859375,0.07478038966655731,12.899235725402832,12.682378768920898,1.0170990228652954
drift_structure,geometry,5,9,45,0.28954169154167175,0.3538881242275238,,0.8181729316711426,0.017166607081890106,0.9768961668014526,0.9382678866386414,0.9516668915748596,183.74098205566406,0.07802466303110123,13.034544944763184,12.737156867980957,1.023348093032837
drift_structure,geometry,5,10,50,0.35926517844200134,0.444042831659317,,0.8090777397155762,0.0169861800968647,1.082445502281189,0.9516670107841492,1.0,182.66351318359375,0.07953478395938873,13.127176284790039,12.714656829833984,1.0324443578720093
drift_structure,geometry,10,0,0,0.0,0.0,,0.8304028511047363,nan,0.0,nan,nan,inf,nan,12.721571922302246,12.721571922302246,1.0
drift_structure,geometry,10,1,5,0.08171394467353821,0.0981832891702652,,0.8322591781616211,0.01577792875468731,0.4975350499153137,nan,0.335336297750473,178.63967895507812,0.09196439385414124,12.589290618896484,12.733786582946777,0.9886525273323059
drift_structure,geometry,10,2,10,0.14528711140155792,0.1779753863811493,,0.8163326382637024,0.014452151954174042,0.6349366903305054,0.8308396339416504,0.508694589138031,181.49945068359375,0.0823548287153244,12.661306381225586,12.622745513916016,1.0030548572540283
drift_structure,geometry,10,3,15,0.2245602011680603,0.27771568298339844,,0.8085975050926208,0.013951276428997517,0.7755753397941589,0.9195329546928406,0.5354949235916138,182.37892150878906,0.08111879229545593,12.728943824768066,12.583008766174316,1.011597752571106
drift_structure,geometry,10,4,20,0.309786319732666,0.3894414007663727,,0.7954632639884949,0.011759872548282146,0.8363403081893921,0.9153750538825989,0.6034634113311768,183.4280548095703,0.07675942778587341,12.764626502990723,12.500287055969238,1.0211466550827026
drift_structure,geometry,10,5,25,0.3687937259674072,0.4658341705799103,,0.7916845679283142,0.01134165097028017,0.8961496353149414,0.9337671399116516,0.6728615760803223,183.7655792236328,0.07419615238904953,12.861218452453613,12.484457015991211,1.030178427696228
drift_structure,geometry,10,6,30,0.4677923917770386,0.5870634317398071,,0.7968344688415527,0.010263645090162754,0.9601255059242249,0.9275180697441101,0.7267686128616333,183.52195739746094,0.07586052268743515,12.980517387390137,12.510296821594238,1.0375866889953613
drift_structure,geometry,10,7,35,0.5632390379905701,0.6960793137550354,,0.8091592788696289,0.010166767053306103,1.0485482215881348,0.9330991506576538,0.8070495128631592,183.7606201171875,0.07394246011972427,13.112332344055176,12.61204719543457,1.0396672487258911
drift_structure,geometry,10,8,40,0.6437508463859558,0.7891730070114136,,0.8157284259796143,0.011301795020699501,1.181906819343567,0.9306690096855164,0.8640103340148926,184.15084838867188,0.07579398900270462,13.195167541503906,12.682378768920898,1.0404331684112549
drift_structure,geometry,10,9,45,0.7092902064323425,0.8669196963310242,,0.8181729316711426,0.011800973676145077,1.2677146196365356,0.9515197277069092,0.9536146521568298,183.72201538085938,0.07775063067674637,13.242448806762695,12.737156867980957,1.039670705795288
drift_structure,geometry,10,10,50,0.7585527300834656,0.9375523328781128,,0.8090777397155762,0.013319453224539757,1.3927934169769287,0.9536146521568298,1.0000001192092896,183.31776428222656,0.07742539793252945,13.279245376586914,12.714656829833984,1.0444045066833496
encoder_shift_normalized,visual,,0,0,1.350685477256775,,1.4100472927093506,0.9579008221626282,0.08220876008272171,,,,179.30467224121094,0.08716642111539841,,,
encoder_shift_normalized,visual,,1,5,1.342734456062317,,1.4132156372070312,0.950127124786377,0.08272672444581985,,,,180.13392639160156,0.0850483775138855,,,
encoder_shift_normalized,visual,,2,10,1.3380050659179688,,1.4159513711929321,0.9449512958526611,0.08245772123336792,,,,180.92359924316406,0.08489956706762314,,,
encoder_shift_normalized,visual,,3,15,1.3174864053726196,,1.412388801574707,0.932807207107544,0.08144399523735046,,,,181.48631286621094,0.08517652004957199,,,
encoder_shift_normalized,visual,,4,20,1.3101946115493774,,1.4264177083969116,0.918520987033844,0.08414454013109207,,,,181.38406372070312,0.08590778708457947,,,
encoder_shift_normalized,visual,,5,25,1.302860140800476,,1.4348570108413696,0.9080069661140442,0.08480121940374374,,,,182.064697265625,0.08534953743219376,,,
encoder_shift_normalized,visual,,6,30,1.2902073860168457,,1.4339346885681152,0.8997672200202942,0.08129891753196716,,,,182.83514404296875,0.08362696319818497,,,
encoder_shift_normalized,visual,,7,35,1.2785494327545166,,1.4365850687026978,0.8899921774864197,0.08095678687095642,,,,182.17311096191406,0.08532999455928802,,,
encoder_shift_normalized,visual,,8,40,1.2680467367172241,,1.444401502609253,0.8779045939445496,0.07855043560266495,,,,181.7389373779297,0.08704003691673279,,,
encoder_shift_normalized,visual,,9,45,1.2678874731063843,,1.486837387084961,0.8527411818504333,0.08773583173751831,,,,180.4586639404297,0.08865511417388916,,,
encoder_shift_normalized,visual,,10,50,1.2644283771514893,,1.5473660230636597,0.8171488642692566,0.10605646669864655,,,,179.09796142578125,0.087617889046669,,,
encoder_shift_normalized,geometry,,0,0,0.6895855069160461,,0.7198923826217651,0.9579008221626282,0.021816270425915718,,,,183.07760620117188,0.0788462683558464,,,
encoder_shift_normalized,geometry,,1,5,0.709538459777832,,0.746782660484314,0.950127124786377,0.022697007283568382,,,,183.74993896484375,0.0749661847949028,,,
encoder_shift_normalized,geometry,,2,10,0.7103397250175476,,0.7517209649085999,0.9449512958526611,0.023296577855944633,,,,183.56211853027344,0.07607387751340866,,,
encoder_shift_normalized,geometry,,3,15,0.7348782420158386,,0.787813663482666,0.932807207107544,0.023022890090942383,,,,183.8556365966797,0.07636348903179169,,,
encoder_shift_normalized,geometry,,4,20,0.736933708190918,,0.8023046851158142,0.918520987033844,0.022870611399412155,,,,184.4716339111328,0.07543683052062988,,,
encoder_shift_normalized,geometry,,5,25,0.7538110613822937,,0.8301820158958435,0.9080069661140442,0.023511072620749474,,,,184.08102416992188,0.07782918214797974,,,
encoder_shift_normalized,geometry,,6,30,0.7509534955024719,,0.8346086144447327,0.8997672200202942,0.024903111159801483,,,,183.097412109375,0.07935655117034912,,,
encoder_shift_normalized,geometry,,7,35,0.749769389629364,,0.842444896697998,0.8899921774864197,0.028407296165823936,,,,182.4195098876953,0.08147940039634705,,,
encoder_shift_normalized,geometry,,8,40,0.7354171872138977,,0.8376960158348083,0.8779045939445496,0.034877024590969086,,,,181.45664978027344,0.082804374396801,,,
encoder_shift_normalized,geometry,,9,45,0.7267311215400696,,0.8522294163703918,0.8527411818504333,0.04313931614160538,,,,178.6546173095703,0.0875287652015686,,,
encoder_shift_normalized,geometry,,10,50,0.7118571400642395,,0.8711474537849426,0.8171488642692566,0.05619065463542938,,,,176.72610473632812,0.09166862815618515,,,
