run,epoch,base_score_mae,base_score_normalized_mae,base_topk_overlap,elite_overlap,relative_update_error,selected_elite_true_cost,state_index,update_cosine,base_score_mae_delta_vs_epoch0,base_score_normalized_mae_delta_vs_epoch0,base_topk_overlap_delta_vs_epoch0,elite_overlap_delta_vs_epoch0,relative_update_error_delta_vs_epoch0,selected_elite_true_cost_delta_vs_epoch0,update_cosine_delta_vs_epoch0
oe_ft60_fold1_all_lr2e6_a02_v1,1,11.252195000648499,0.2416036309401368,0.7916666666666666,0.24999999999999997,1.1909114204735043,66.96130375665481,28,0.18398552842955201,11.252195000648499,0.2416036309401368,-0.20833333333333337,0.024999999999999967,0.040106502108970155,-0.2912023746698651,-0.007711391869308942
oe_ft60_fold1_all_lr2e6_a02_v1,1,4.136213913559914,0.2647665568450446,0.7416666666666667,0.0,1.653750709277706,635.1903690373782,31,-0.38654510474898784,4.136213913559914,0.2647665568450446,-0.2583333333333333,0.0,0.10776819429730455,-0.6830480429981662,-0.03734709124351654
oe_ft60_fold1_all_lr2e6_a02_v1,1,8.926329612731934,0.23570193460165076,0.875,0.3333333333333333,0.9910184727416498,40.30930563446967,34,0.39478673547577303,8.926329612731934,0.23570193460165076,-0.125,0.024999999999999967,0.02151144785422021,-0.5430406304303972,-0.0038997220811376465
oe_ft60_fold1_all_lr2e6_a02_v1,1,3.8018370121717453,0.07666009619050404,0.9083333333333333,0.10833333333333332,1.1664860067841365,26.304454487718637,37,0.135966152683579,3.8018370121717453,0.07666009619050404,-0.09166666666666667,0.016666666666666663,0.0028992836513788145,-0.46985442913620545,0.02913968686480979
oe_ft60_fold1_all_lr2e6_a02_v1,1,8.944991290569305,0.4368701652829965,0.4916666666666667,0.23333333333333334,0.9719529614612176,90.05022958194898,40,0.4575849127736762,8.944991290569305,0.4368701652829965,-0.5083333333333333,0.08333333333333334,-0.12625258757755076,-4.484936307126077,0.2278659915770564
oe_ft60_fold1_all_lr2e6_a02_v1,1,2.160256028175354,0.4164602039848594,0.5833333333333334,0.30833333333333335,0.9888208829618623,15.548925082224159,43,0.4379603261442697,2.160256028175354,0.4164602039848594,-0.41666666666666663,0.058333333333333376,-0.14684504009296862,-0.40347091784074784,0.19806398505212172
oe_ft60_fold1_all_lr2e6_a02_v1,1,10.76001262664795,0.30614904831837386,0.41666666666666663,0.008333333333333333,1.2811424812384817,230.08344785826472,46,-0.2530054252527648,10.76001262664795,0.30614904831837386,-0.5833333333333334,0.0,0.13053515904562052,5.450302662378874,-0.23349863898257078
oe_ft60_fold1_all_lr2e6_a02_v1,1,12.728030443191528,0.3511104859203573,0.6916666666666667,0.05,1.4039676199942865,174.77716827305426,49,-0.1900201925668258,12.728030443191528,0.3511104859203573,-0.30833333333333335,0.008333333333333338,0.05742298414233038,0.5718738993842294,0.007888823107680382
oe_ft60_fold1_all_lr2e6_a02_v1,1,18.30603575706482,0.3977665018235691,0.5833333333333334,0.16666666666666666,0.93973482715346,67.99343297860108,52,0.38800147241405014,18.30603575706482,0.3977665018235691,-0.41666666666666663,0.09166666666666666,-0.15601311266780082,-13.966761712195535,0.2584941993360319
oe_ft60_fold1_all_lr2e6_a02_v1,1,3.6587702333927155,0.23109448175080544,0.6833333333333332,0.35,1.00210011949222,15.652008524085835,55,0.3993700051410998,3.6587702333927155,0.23109448175080544,-0.31666666666666676,0.06666666666666665,-0.1405855325832368,-1.1567763611967923,0.19227301394271784
oe_ft60_fold1_all_lr2e6_a02_v1,1,11.176845669746399,0.16908838208890553,0.7666666666666666,0.25833333333333336,1.1134345986082528,39.43552832827397,58,0.2190811637642766,11.176845669746399,0.16908838208890553,-0.2333333333333334,0.02500000000000005,-0.0001908621824753265,1.514600917533464,0.030086845674872686
